Source,Scraped,Headline,Link
Colombo Telegraph,2020-06-08,The Supreme Court Ruling: Gift Horse Or Trojan Horse?,https://www.colombotelegraph.com/index.php/the-supreme-court-ruling-gift-horse-or-trojan-horse/
The Island,2020-06-08,Respect real ‘Rata Viruvo’,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223323
The Island,2020-06-08,Marxist with Gandhian Simplicity,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223324
Daily Mirror,2020-06-09,Laying of snares and traps  Bushmeat business puts leopards in peril Satisfying cravings at a heavy price ?,http://www.dailymirror.lk/news-features/Laying-of-snares-and-traps-Bushmeat-business-puts-leopards-in-peril-Satisfying-cravings-at-a-heavy/131-189662
Daily Mirror,2020-06-09,Racism disguised as patriotism,http://www.dailymirror.lk/opinion/Racism-disguised-as-patriotism/172-189660
Daily Mirror,2020-06-09,Presidential task force and  law and order,http://www.dailymirror.lk/opinion/Presidential-task-force-and-law-and-order/172-189661
The Island,2020-06-09,We must provide all data on Covid-19 spread,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223359
Daily Mirror,2020-06-10,Dismissal of FR petitions: What follows the Supreme Court Decision?,http://www.dailymirror.lk/opinion/Dismissal-of-FR-petitions-What-follows-the-Supreme-Court-Decision/172-189732
Daily Mirror,2020-06-10,Bushmeat business puts leopards in peril,http://www.dailymirror.lk/news-features/Bushmeat-business-puts-leopards-in-peril/131-189662
Colombo Telegraph,2020-06-10,The Last Prāna Of Zarrilli: A Tribute To Phillip B. Zarrilli (1942-2020),https://www.colombotelegraph.com/index.php/the-last-prana-of-zarrilli-a-tribute-to-phillip-b-zarrilli-1942-2020/
Colombo Telegraph,2020-06-10,Keppetipola Disawe & Solution To The Ethnic Question,https://www.colombotelegraph.com/index.php/keppetipola-disawe-solution-to-the-ethnic-question/
Daily Mirror,2020-06-11,Stray dogs at Viharamaha Devi Park Mongrel menace!,http://www.dailymirror.lk/news-features/Stray-dogs-at-Viharamaha-Devi-Park-Mongrel-menace/131-189821
Daily Mirror,2020-06-11,Viewing Autism through life course lens,http://www.dailymirror.lk/news-features/Viewing-Autism-through-life-course-lens/131-189820
Daily Mirror,2020-06-11,Finding paths to being enslaved by the USA,http://www.dailymirror.lk/opinion/Finding-paths-to-being-enslaved-by-the-USA/172-189819
Daily Mirror,2020-06-11,General Election Amid COVID-19 and Health Guidelines,http://www.dailymirror.lk/opinion/General-Election-Amid-COVID-19-and-Health-Guidelines/172-189818
Daily Mirror,2020-06-11,Where will Mangala head for ?,http://www.dailymirror.lk/opinion/Where-will-Mangala-head-for/172-189817
Daily Mirror,2020-06-11,Sri Lanka’s Covid-19 response and the challenge ahead,http://www.dailymirror.lk/opinion/Sri-Lankas-Covid-19-response-and-the-challenge-ahead/172-189816
Daily Mirror,2020-06-11,Hospitals bursting with patients,http://www.dailymirror.lk/news-features/Hospitals-bursting-with-patients/131-189734
Colombo Telegraph,2020-06-11,More Representation & Deliberation In Governance Required In The Absence Of Parliament,https://www.colombotelegraph.com/index.php/more-representation-deliberation-in-governance-required-in-the-absence-of-parliament/
The Island,2020-06-11,Learning why black lives matter,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223468
The Island,2020-06-11,Worthy memories of Gamini Gunawardena,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223469
Daily Mirror,2020-06-12,Politicising Wildlife,http://www.dailymirror.lk/opinion/Politicising-Wildlife/172-189877
Daily Mirror,2020-06-12,A wrangle over election ethics,http://www.dailymirror.lk/opinion/A-wrangle-over-election-ethics/172-189876
Daily Mirror,2020-06-12,"Cure for COVID: Cooperation, not conflicts",http://www.dailymirror.lk/opinion/Cure-for-COVID-Cooperation-not-conflicts/172-189875
Colombo Telegraph,2020-06-12,The Spectre Of An Authoritarian Regime Based On A Putschist Model,https://www.colombotelegraph.com/index.php/the-spectre-of-an-authoritarian-regime-based-on-a-putschist-model/
Colombo Telegraph,2020-06-12,Road to Dictatorship Paved With Three Triumphs,https://www.colombotelegraph.com/index.php/road-to-dictatorship-paved-with-three-triumphs/
The Island,2020-06-12,Enter Mr Biden,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223489
Daily Mirror,2020-06-13,Plot within TNA  targeting party spokesman Sumanthiran,http://www.dailymirror.lk/opinion/Plot-within-TNA-targeting-party-spokesman-Sumanthiran/172-189969
Daily Mirror,2020-06-13,George Floyd and the nationalist’s dilemma,http://www.dailymirror.lk/opinion/George-Floyd-and-the-nationalists-dilemma/172-189968
Daily Mirror,2020-06-13,Listen to the ocean and develop innovations to sustain it,http://www.dailymirror.lk/opinion/Listen-to-the-ocean-and-develop-innovations-to-sustain-it/172-189967
Colombo Telegraph,2020-06-13,George Floyd & The Nationalist’s Dilemma,https://www.colombotelegraph.com/index.php/george-floyd-the-nationalists-dilemma/
Colombo Telegraph,2020-06-13,Mega Task Force & Critical Election Amidst Contracting Economy,https://www.colombotelegraph.com/index.php/mega-task-force-critical-election-amidst-contracting-economy/
Colombo Telegraph,2020-06-14,Realism In Resuscitating & Reforming The Economy: Planners Must Think Out Of The Box,https://www.colombotelegraph.com/index.php/realism-in-resuscitating-reforming-the-economy-planners-must-think-out-of-the-box/
Colombo Telegraph,2020-06-14,The Story Of Nuancing The News: Part I,https://www.colombotelegraph.com/index.php/the-story-of-nuancing-the-news-part-i/
Colombo Telegraph,2020-06-14,Digitalization For Better Public Well-Being,https://www.colombotelegraph.com/index.php/digitalization-for-better-public-well-being/
Daily Mirror,2020-06-15,Germinal stage of UNP… Fertilized by Kotalawalas and Attygalles,http://www.dailymirror.lk/opinion/Germinal-stage-of-UNP-Fertilized-by-Kotalawalas-and-Attygalles/172-190014
Colombo Telegraph,2020-06-15,Retail Banking: Adjustment To New Normal In The Post-COVID-19 Health Crisis,https://www.colombotelegraph.com/index.php/retail-banking-adjustment-to-new-normal-in-the-post-covid-19-health-crisis/
Colombo Telegraph,2020-06-15,Archaeology Politics & Prejudice Clouding Vistas Of Prosperity & Splendour,https://www.colombotelegraph.com/index.php/archaeology-politics-prejudice-clouding-vistas-of-prosperity-splendour/
The Island,2020-06-15,Torturing teledrama viewers,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223615
The Island,2020-06-15,She was proud of being Sri Lankan,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223616
Daily Mirror,2020-06-16,Electing lawbreakers as lawmakers,http://www.dailymirror.lk/opinion/Electing-lawbreakers-as-lawmakers/172-190094
Daily Mirror,2020-06-16,Looming economic gloom,http://www.dailymirror.lk/opinion/Looming-economic-gloom/172-190095
Daily Mirror,2020-06-16,Economic recovery of  COVID-hit South Asia  calls for hard choices,http://www.dailymirror.lk/opinion/Economic-recovery-of-COVID-hit-South-Asia-calls-for-hard-choices/172-190096
Daily Mirror,2020-06-16,Authoritarianism is no remedy to country’s wounded democracy,http://www.dailymirror.lk/opinion/Authoritarianism-is-no-remedy-to-countrys-wounded-democracy/172-190097
Daily Mirror,2020-06-16,"Children forced to  earn, not learn",http://www.dailymirror.lk/news-features/Children-forced-to-earn-not-learn/131-190098
Colombo Telegraph,2020-06-16,What Is The Value Of The Life Of Sunil Jayawardene?,https://www.colombotelegraph.com/index.php/what-is-the-value-of-the-life-of-sunil-jayawardene/
Colombo Telegraph,2020-06-16,"A Farewell, Precise & Planned",https://www.colombotelegraph.com/index.php/a-farewell-precise-planned/
The Island,2020-06-16,Preserve and protect archaeological sites in East,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223657
The Island,2020-06-16,Rajeewa Jayaweera: A postscript for posterity,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223659
The Island,2020-06-16,Jacking up of energy costs,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223658
Daily Mirror,2020-06-17,No fear of second outbreak of COVID-19’ - Kamal Gunaratne,http://www.dailymirror.lk/opinion/No-fear-of-second-outbreak-of-COVID-19-Kamal-Gunaratne/172-190136
Daily Mirror,2020-06-17,Swapped SIM used in phishing attempt,http://www.dailymirror.lk/opinion/Swapped-SIM-used-in-phishing-attempt/172-190134
Colombo Telegraph,2020-06-17,Vacancy: Wanted A Democratic Opposition,https://www.colombotelegraph.com/index.php/vacancy-wanted-a-democratic-opposition/
Colombo Telegraph,2020-06-17,Establishment Of A Presidential Task Force For Archeological Heritage Management,https://www.colombotelegraph.com/index.php/establishment-of-a-presidential-task-force-for-archeological-heritage-management/
Colombo Telegraph,2020-06-17,Establishing The ‘Academic Service’ Is The Need Of The Day For National Development,https://www.colombotelegraph.com/index.php/establishing-the-academic-service-is-the-need-of-the-day-for-national-development/
Colombo Telegraph,2020-06-17,An Ode To Tea Garden Managers Old & Young!,https://www.colombotelegraph.com/index.php/an-ode-to-tea-garden-managers-old-young/
Colombo Telegraph,2020-06-17,Continuing International Crisis,https://www.colombotelegraph.com/index.php/continuing-international-crisis/
Daily Mirror,2020-06-18,Relief packages and thinking outside the box,http://www.dailymirror.lk/opinion/Relief-packages-and-thinking-outside-the-box/172-190220
Daily Mirror,2020-06-18,Mahinda’s 50 years in politics A battle-hardened politician who’s still indispensable,http://www.dailymirror.lk/opinion/Mahindas-50-years-in-politics-A-battle-hardened-politician-whos-still-indispensable/172-190219
Daily Mirror,2020-06-18,Laying the ground work for a free and fair election,http://www.dailymirror.lk/opinion/Laying-the-ground-work-for-a-free-and-fair-election/172-190218
Daily Mirror,2020-06-18,Sri Lanka can gain from the idea of a Free & Open Indo-Pacific -Rakesh Sood,http://www.dailymirror.lk/opinion/Sri-Lanka-can-gain-from-the-idea-of-a-Free-Open-Indo-Pacific-Rakesh-Sood/172-190217
Daily Mirror,2020-06-18,In Defence of Responsible Journalism:  the Hoole Matter,http://www.dailymirror.lk/news-features/In-Defence-of-Responsible-Journalism-the-Hoole-Matter/131-190015
Colombo Telegraph,2020-06-18,Archaeological Task Force To Shrink Space For Muslims,https://www.colombotelegraph.com/index.php/archaeological-task-force-to-shrink-space-for-muslims/
Daily Mirror,2020-06-19,Election remains a gamble for the people,http://www.dailymirror.lk/opinion/Election-remains-a-gamble-for-the-people/172-190275
Daily Mirror,2020-06-19,How modern humans adapted to Sri Lanka’s rainforests in pre-historic era,http://www.dailymirror.lk/news-features/How-modern-humans-adapted-to-Sri-Lankas-rainforests-in-pre-historic-era/131-190216
Colombo Telegraph,2020-06-19,Parliamentary Election 2020 – How Do We Do It?,https://www.colombotelegraph.com/index.php/parliamentary-election-2020-how-do-we-do-it/
Colombo Telegraph,2020-06-19,The Implication Of Global Protests Against Police Brutality,https://www.colombotelegraph.com/index.php/the-implication-of-global-protests-against-police-brutality/
The Island,2020-06-19,What about Gota-Sajith alliance?,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223784
The Island,2020-06-19,From Freedom Party to Podujana Party,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223786
The Island,2020-06-19,Squeaky clean MPs again?,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223788
The Island,2020-06-19,$150 million for Education from World Bank - A response,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223785
The Island,2020-06-19,A Covid-19 lesson from Beijing,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223787
Daily Mirror,2020-06-20,Achieving a  zero stray dog population in Sri Lanka,http://www.dailymirror.lk/opinion/Achieving-a-zero-stray-dog-population-in-Sri-Lanka/172-190380
Daily Mirror,2020-06-20,A rule of law-based response to  COVID-19,http://www.dailymirror.lk/opinion/A-rule-of-law-based-response-to-COVID-19/172-190379
Daily Mirror,2020-06-20,"India, china need to renew Pancha Sheela",http://www.dailymirror.lk/opinion/India-china-need-to-renew-Pancha-Sheela/172-190378
Daily Mirror,2020-06-20,What a world! Conflict displaces one person every two seconds,http://www.dailymirror.lk/opinion/What-a-world-Conflict-displaces-one-person-every-two-seconds/172-190377
Daily Mirror,2020-06-20,No Kunu Initiative Ready to make a Comeback,http://www.dailymirror.lk/news-features/No-Kunu-Initiative-Ready-to-make-a-Comeback/131-190277
Colombo Telegraph,2020-06-20,Proposal To Establish 10 New Universities: Most Unwarranted Waste Of Resources,https://www.colombotelegraph.com/index.php/proposal-to-establish-10-new-universities-most-unwarranted-waste-of-resources/
Colombo Telegraph,2020-06-20,The ‘Bond Scams’ Were Caused By A Broken Bond Market – Part II,https://www.colombotelegraph.com/index.php/the-bond-scams-were-caused-by-a-broken-bond-market-part-ii/
Colombo Telegraph,2020-06-21,"The Beleaguered Central Bank: Bond-Smacked In 2015, Public Scolding In 2020",https://www.colombotelegraph.com/index.php/the-beleaguered-central-bank-bond-smacked-in-2015-public-scolding-in-2020/
Colombo Telegraph,2020-06-21,Sri Lanka & The US: A Pogrom & A Black Death At The Hands Of A White Policeman: Salutary Lessons,https://www.colombotelegraph.com/index.php/sri-lanka-the-us-a-pogrom-a-black-death-at-the-hands-of-a-white-policeman-salutary-lessons/
Colombo Telegraph,2020-06-21,The Narrow Corridor: Liberty & Democracy In Sri Lanka,https://www.colombotelegraph.com/index.php/the-narrow-corridor-liberty-democracy-in-sri-lanka/
Daily Mirror,2020-06-22,Split in UNP is just a storm in a teacup  – Ravi K.,http://www.dailymirror.lk/opinion/Split-in-UNP-is-just-a-storm-in-a-teacup-Ravi-K/172-190406
Daily Mirror,2020-06-22,"Excessive Globalization, Unsustainable Urbanization and Post-Covid 19 Recovery",http://www.dailymirror.lk/opinion/Excessive-Globalization-Unsustainable-Urbanization-and-Post-Covid-19-Recovery/172-190403
Colombo Telegraph,2020-06-22,Accelerating Credit Flows: Address Structural Issues First,https://www.colombotelegraph.com/index.php/accelerating-credit-flows-address-structural-issues-first/
The Island,2020-06-22,UNP voters confused,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223908
The Island,2020-06-22,Our part in reviving the economy,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223910
The Island,2020-06-22,How to eliminate university ragging,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223909
Daily Mirror,2020-06-23,Prisons must be free of underworld activities and drug mafia,http://www.dailymirror.lk/opinion/Prisons-must-be-free-of-underworld-activities-and-drug-mafia/172-190490
Daily Mirror,2020-06-23,New era of India-China rivalry  is emerging; Sri Lanka take note,http://www.dailymirror.lk/opinion/New-era-of-India-China-rivalry-is-emerging-Sri-Lanka-take-note/172-190491
Daily Mirror,2020-06-23,Gentleman’s game  now a business?,http://www.dailymirror.lk/opinion/Gentlemans-game-now-a-business/172-190492
Daily Mirror,2020-06-23,Sri Lanka’s vanishing Elephant Corridors,http://www.dailymirror.lk/news-features/Sri-Lankas-vanishing-Elephant-Corridors/131-190494
Daily Mirror,2020-06-23,Nepal too has difficulty in accepting  the MCC compact,http://www.dailymirror.lk/opinion/Nepal-too-has-difficulty-in-accepting-the-MCC-compact/172-190493
The Island,2020-06-23,Do our British Governors need a sweep?,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223945
The Island,2020-06-23,Memorable gambling at Race Course,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223947
The Island,2020-06-23,Why CEB Joint Venture and more losses?,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=223946
Daily Mirror,2020-06-24,A/L 2020 –  Revise the Overs and Fielding Restrictions,http://www.dailymirror.lk/opinion/AL-2020-Revise-the-Overs-and-Fielding-Restrictions/172-190535
Daily Mirror,2020-06-24,THE REALITY OF GETTING OLD!,http://www.dailymirror.lk/opinion/THE-REALITY-OF-GETTING-OLD/172-190534
Daily Mirror,2020-06-24,PHIs demand a shot in the arm,http://www.dailymirror.lk/opinion/PHIs-demand-a-shot-in-the-arm/172-190533
Daily Mirror,2020-06-24,Harin Fernando’s statement: From homilies on piety to harangues in politics,http://www.dailymirror.lk/opinion/Harin-Fernandos-statement-From-homilies-on-piety-to-harangues-in-politics/172-190532
Colombo Telegraph,2020-06-24,Emergence Of Two New Elite Circles,https://www.colombotelegraph.com/index.php/emergence-of-two-new-elite-circles/
Colombo Telegraph,2020-06-24,Leaders & Leadership That The World Needs,https://www.colombotelegraph.com/index.php/leaders-leadership-that-the-world-needs/
Colombo Telegraph,2020-06-24,Strengthening Public Service After Presidential Reprimands,https://www.colombotelegraph.com/index.php/strengthening-public-service-after-presidential-reprimands/
Daily Mirror,2020-06-25,"Karuna, Harin miscalculate their remarks",http://www.dailymirror.lk/opinion/Karuna-Harin-miscalculate-their-remarks/172-190636
Daily Mirror,2020-06-25,Dealing with an apolitical president Driven by performance not votes,http://www.dailymirror.lk/opinion/Dealing-with-an-apolitical-president-Driven-by-performance-not-votes/172-190635
Daily Mirror,2020-06-25,Racism and police brutality:the USA and Sri Lanka,http://www.dailymirror.lk/opinion/Racism-and-police-brutalitythe-USA-and-Sri-Lanka/172-190633
Daily Mirror,2020-06-25,Aluthgamage’s ‘sixers’ and Karuna’s ‘stripes’,http://www.dailymirror.lk/opinion/Aluthgamages-sixers-and-Karunas-stripes/172-190632
The Island,2020-06-25,Stringent regulations for tourist arrivals,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224034
The Island,2020-06-25,"Retired bankers, wake up!",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224036
The Island,2020-06-25,Colonial Governors and statues,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224035
The Island,2020-06-25,Epsom Derby and a Sri Lankan,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224038
Daily Mirror,2020-06-26,Karuna’s attempt to market his past,http://www.dailymirror.lk/opinion/Karunas-attempt-to-market-his-past/172-190673
Daily Mirror,2020-06-26,Reading attack shows more to be done to curb terrorism,http://www.dailymirror.lk/opinion/Reading-attack-shows-more-to-be-done-to-curb-terrorism/172-190672
Colombo Telegraph,2020-06-26,Pride Amidst Pandemic: Sri Lankan Perspective On Pride 2020,https://www.colombotelegraph.com/index.php/pride-amidst-pandemic-sri-lankan-perspective-on-pride-2020/
Colombo Telegraph,2020-06-26,Covid-19 & Cyber Security,https://www.colombotelegraph.com/index.php/covid-19-cyber-security/
The Island,2020-06-26,The LTTE Diaspora will be happy….,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224069
The Island,2020-06-26,Crippled ICC,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224071
The Island,2020-06-26,Appreciation: Dr. Usha Perera,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224073
The Island,2020-06-26,Is Vinayagamurthy Muralitharan a patriotic hero?,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224070
The Island,2020-06-26,Mr. Rangarajah: former Chief Secretary,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224072
Daily Mirror,2020-06-27,“Col” Karuna’s Eastern Tiger  Revolt Against LTTE Chief Prabhakaran.,http://www.dailymirror.lk/opinion/Col-Karunas-Eastern-Tiger-Revolt-Against-LTTE-Chief-Prabhakaran/172-190784
Daily Mirror,2020-06-27,The SLPP and the SJB: Which way forward?,http://www.dailymirror.lk/opinion/The-SLPP-and-the-SJB-Which-way-forward/172-190779
Daily Mirror,2020-06-27,Drug menace: Better knowledge for better care,http://www.dailymirror.lk/opinion/Drug-menace-Better-knowledge-for-better-care/172-190778
Daily Mirror,2020-06-27,“Karuna should be charged for war crimes” former ICC’s trial attorney,http://www.dailymirror.lk/hard-talk/Karuna-should-be-charged-for-war-crimes-former-ICCs-trial-attorney/334-190777
Daily Mirror,2020-06-27,Toothless laws and inept action hamper leopard conservation,http://www.dailymirror.lk/news-features/Toothless-laws-and-inept-action-hamper-leopard-conservation/131-190675
Colombo Telegraph,2020-06-27,The SLPP & The SJB: Which Way Forward?,https://www.colombotelegraph.com/index.php/the-slpp-the-sjb-which-way-forward/
Colombo Telegraph,2020-06-27,Gnanasara Thero Once Again Inciting Sinhalese Against Muslims,https://www.colombotelegraph.com/index.php/gnanasara-thero-once-again-inciting-sinhalese-against-muslims/
Colombo Telegraph,2020-06-27,Gota Has Panicked!,https://www.colombotelegraph.com/index.php/gota-has-panicked/
Colombo Telegraph,2020-06-28,"Money-Supply, Debt & A Recession-Depression Of Finance-Capital: Political Economy Of Finance-Capital",https://www.colombotelegraph.com/index.php/money-supply-debt-a-recession-depression-of-finance-capital-political-economy-of-finance-capital/
Colombo Telegraph,2020-06-28,The Economy: Gota’s Enemy Number One,https://www.colombotelegraph.com/index.php/the-economy-gotas-enemy-number-one/
Daily Mirror,2020-06-30,How can voters know their candidate?,http://www.dailymirror.lk/opinion/How-can-voters-know-their-candidate/172-190899
Daily Mirror,2020-06-30,UNP at crossroads and the coming wrecking of multi-party democracy,http://www.dailymirror.lk/opinion/UNP-at-crossroads-and-the-coming-wrecking-of-multi-party-democracy/172-190900
Daily Mirror,2020-06-30,"Tribute to CBK on her 75th birthday We must not forget her sacrifice, dedication as a mother and President",http://www.dailymirror.lk/opinion/Tribute-to-CBK-on-her-75th-birthday-We-must-not-forget-her-sacrifice-dedication-as-a-mother-and-Pre/172-190903
Daily Mirror,2020-06-30,Benefits of global fuel price reduction  will be given to people in mid 2021 -Mahinda Amaraweera-,http://www.dailymirror.lk/opinion/Benefits-of-global-fuel-price-reduction-will-be-given-to-people-in-mid-2021-Mahinda-Amaraweera/172-190901
Daily Mirror,2020-06-30,MCC compact:  One size will not fit all,http://www.dailymirror.lk/opinion/MCC-compact-One-size-will-not-fit-all/172-190904
Daily Mirror,2020-06-30,"Mangala, Harin in sacrilege or speaking the Truth?",http://www.dailymirror.lk/opinion/Mangala-Harin-in-sacrilege-or-speaking-the-Truth/172-190800
Daily Mirror,2020-06-30,As of now we are a safe nation” – Lt. Gen. Shavendra Silva–,http://www.dailymirror.lk/opinion/As-of-now-we-are-a-safe-nation-Lt-Gen-Shavendra-Silva/172-190798
Colombo Telegraph,2020-06-30,Senior Prof. Sudantha Liyanage: USJ’s Mission Is To Usher A Tech Era To Sri Lanka,https://www.colombotelegraph.com/index.php/senior-prof-sudantha-liyanage-usjs-mission-is-to-usher-a-tech-era-to-sri-lanka/
Colombo Telegraph,2020-06-30,Unanswered Issues On The Border Dispute Between India & China,https://www.colombotelegraph.com/index.php/unanswered-issues-on-the-border-dispute-between-india-china/
Colombo Telegraph,2020-06-30,Cockeyed Elections Law Implemented To The Letter,https://www.colombotelegraph.com/index.php/cockeyed-elections-law-implemented-to-the-letter/
Colombo Telegraph,2020-06-30,Defeating Domestic & Foreign Conspiracies Against Sri Lanka,https://www.colombotelegraph.com/index.php/defeating-domestic-foreign-conspiracies-against-sri-lanka/
The Island,2020-06-30,The way to our own ‘Green Revolution’,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224257
Daily Mirror,2020-07-01,MAHINDA RAJAPAKSA: THE POWER BEHIND THE PEOPLE,http://www.dailymirror.lk/opinion/MAHINDA-RAJAPAKSA-THE-POWER-BEHIND-THE-PEOPLE/172-190968
Daily Mirror,2020-07-01,Serving on the  Election Commission:  Public service?,http://www.dailymirror.lk/opinion/Serving-on-the-Election-Commission-Public-service/172-190967
Daily Mirror,2020-07-01,General Elections and the social media landscape,http://www.dailymirror.lk/opinion/General-Elections-and-the-social-media-landscape/172-190964
Colombo Telegraph,2020-07-01,Yatārthaya Of A Virtuous Society,https://www.colombotelegraph.com/index.php/yatarthaya-of-a-virtuous-society/
Colombo Telegraph,2020-07-01,"Sri Lanka: Socialism, The JVP & Friedrich Engels",https://www.colombotelegraph.com/index.php/sri-lanka-socialism-the-jvp-friedrich-engels/
Colombo Telegraph,2020-07-01,More Representative Decision Making Bodies Required,https://www.colombotelegraph.com/index.php/more-representative-decision-making-bodies-required/
Colombo Telegraph,2020-07-01,"Black Li(v)es Matter vs. Facts, Stats and Logic",https://www.colombotelegraph.com/index.php/black-lives-matter-vs-facts-stats-and-logic/
Daily Mirror,2020-07-02,expansion of Pallekandal Church within Wilpattu,http://www.dailymirror.lk/opinion/expansion-of-Pallekandal-Church-within-Wilpattu/172-191045
Daily Mirror,2020-07-02,Oh! What games some politicians play,http://www.dailymirror.lk/opinion/Oh-What-games-some-politicians-play/172-191049
Daily Mirror,2020-07-02,MCC: a matter for the new parliament to decide,http://www.dailymirror.lk/opinion/MCC-a-matter-for-the-new-parliament-to-decide/172-191047
Daily Mirror,2020-07-02,“Our party doesn’t  want to contest  under NPP”,http://www.dailymirror.lk/hard-talk/Our-party-doesnt-want-to-contest-under-NPP/334-191050
Daily Mirror,2020-07-02,KDU HOSPITAL WASTE,http://www.dailymirror.lk/recomended-news/KDU-HOSPITAL-WASTE/277-191051
Daily Mirror,2020-07-02,The MCC Compact:  US Embassy should stop being cagey,http://www.dailymirror.lk/opinion/The-MCC-Compact-US-Embassy-should-stop-being-cagey/172-191048
Daily Mirror,2020-07-02,Euthanising Shanthi: Spotlight on Painless Killing of Animals,http://www.dailymirror.lk/news-features/Euthanising-Shanthi-Spotlight-on-Painless-Killing-of-Animals/131-190966
Colombo Telegraph,2020-07-02,The Seetha Arambepola Syndrome: A Sinhala-Buddhist-Feminist Rebuke,https://www.colombotelegraph.com/index.php/the-seetha-arambepola-syndrome-a-sinhala-buddhist-feminist-rebuke/
Colombo Telegraph,2020-07-02,Freedom To Demand Unfreedom,https://www.colombotelegraph.com/index.php/freedom-to-demand-unfreedom/
Colombo Telegraph,2020-07-02,School Of Hard Knocks,https://www.colombotelegraph.com/index.php/school-of-hard-knocks/
Colombo Telegraph,2020-07-02,TNA Blissfully Going For A Ride Again,https://www.colombotelegraph.com/index.php/tna-blissfully-going-for-a-ride-again/
The Island,2020-07-02,CMC brings confusion in vehicle parking,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224335
The Island,2020-07-02,Post-Covid global economy: Threat of Capitalism,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224337
The Island,2020-07-02,Comprehensive car insurance an absolute waste,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224336
Daily Mirror,2020-07-03,Another election to repeat the same blunder,http://www.dailymirror.lk/opinion/Another-election-to-repeat-the-same-blunder/172-191128
Daily Mirror,2020-07-03,Neutrality is not silence: Lanka must speak out for Palestine,http://www.dailymirror.lk/opinion/Neutrality-is-not-silence-Lanka-must-speak-out-for-Palestine/172-191126
Daily Mirror,2020-07-03,I’m contesting  as a  Sri Lankan - M. S. H. Mohamed,http://www.dailymirror.lk/opinion/Im-contesting-as-a-Sri-Lankan-M-S-H-Mohamed/172-191131
Colombo Telegraph,2020-07-03,Elucidation Wanted: On Tamil Issues & Solutions – Part I,https://www.colombotelegraph.com/index.php/elucidation-wanted-on-tamil-issues-solutions-part-i/
The Island,2020-07-03,Cricket and 2020 Parliament,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224380
The Island,2020-07-03,Fighting in polls for a Fighting Chance,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=224381
Daily Mirror,2020-07-04,Recognition of  Unsung Heroes,http://www.dailymirror.lk/opinion/Recognition-of-Unsung-Heroes/172-191257
Daily Mirror,2020-07-04,Two movies and a lesson,http://www.dailymirror.lk/opinion/Two-movies-and-a-lesson/172-191256
Daily Mirror,2020-07-04,Renewing America’s Commitment to the Indo-Pacific,http://www.dailymirror.lk/opinion/Renewing-Americas-Commitment-to-the-Indo-Pacific/172-191255
Daily Mirror,2020-07-04,Revive co-operatives as a step towards curbing poverty,http://www.dailymirror.lk/opinion/Revive-co-operatives-as-a-step-towards-curbing-poverty/172-191254
Colombo Telegraph,2020-07-04,Monocultures & Monoculturalism: A Cause Of Pandemics & Social Disharmony,https://www.colombotelegraph.com/index.php/monocultures-monoculturalism-a-cause-of-pandemics-social-disharmony/
Colombo Telegraph,2020-07-04,Neville D Jayaweera – The Vicissitudes,https://www.colombotelegraph.com/index.php/neville-d-jayaweera-the-vicissitudes/
