Source,Scraped,Headline,Link
The Island,2020-07-20,People’s Bank supports creation of a self-sufficient nation,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225101
Daily FT,2020-07-20,"CMA Sri Lanka COVID-19 SME Development Committee to boost trade, investment ties with Japan",http://www.ft.lk/business/CMA-Sri-Lanka-COVID-19-SME-Development-Committee-to-boost-trade-investment-ties-with-Japan/34-703393
Daily FT,2020-07-20,Vajira joins Printacre Board,http://www.ft.lk/business/Vajira-joins-Printacre-Board/34-703394
Daily FT,2020-07-20,"Uber appoints Prabhjeet Singh President of India, South Asia",http://www.ft.lk/business/Uber-appoints-Prabhjeet-Singh-President-of-India-South-Asia/34-703395
Daily FT,2020-07-20,Over 150 intl. professionals certified on world’s first Digital Governance Certification by BoardPAC,http://www.ft.lk/business/Over-150-intl-professionals-certified-on-world-s-first-Digital-Governance-Certification-by-BoardPAC/34-703399
Daily FT,2020-07-20,Industrial Asphalts (Ceylon) embarks on ambitious expansionary plan,http://www.ft.lk/business/Industrial-Asphalts-Ceylon-embarks-on-ambitious-expansionary-plan/34-703400
Daily FT,2020-07-20,EDB webinar on market opportunities in Germany and Europe for electronic and electrical exporters,http://www.ft.lk/business/EDB-webinar-on-market-opportunities-in-Germany-and-Europe-for-electronic-and-electrical-exporters/34-703401
The Island,2020-07-21,Dialog Axiata introduces multi-biometric features on the  MyDialog App to further enhance consumer data protection,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225137
The Island,2020-07-21,Citi & Citi Foundation contributes Rs. 30 mn to combat Covid-19,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225139
The Island,2020-07-21,Bourse bullish as turnover hits Rs. 1.19 billion,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225141
The Island,2020-07-21,Click to Pay: Mastercard expands simple and secure digital  checkout experience in Asia Pacific,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225143
The Island,2020-07-21,SLT PEO TV launches PEO TV Go for everyone on any network,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225138
The Island,2020-07-21,Pandemic sparks digitisation drive among Asian firms,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225140
The Island,2020-07-21,OPPO launches a new flash charge line-up,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225142
Daily FT,2020-07-21,Secondary bond market yields remain broadly unchanged,http://www.ft.lk/business/Secondary-bond-market-yields-remain-broadly-unchanged/34-703456
Daily FT,2020-07-21,"CSE opens fresh week positive; ASPI crosses psychological 5,000-point mark",http://www.ft.lk/business/CSE-opens-fresh-week-positive-ASPI-crosses-psychological-5-000-point-mark/34-703457
Daily FT,2020-07-21,PAIMA welcomes its new member in Sri Lanka,http://www.ft.lk/business/PAIMA-welcomes-its-new-member-in-Sri-Lanka/34-703449
Daily FT,2020-07-21,National Export Strategy for prompt COVID-19 recovery,http://www.ft.lk/business/National-Export-Strategy-for-prompt-COVID-19-recovery/34-703450
The Island,2020-07-22,President sets target for officials to increase fallen pepper  price,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225176
The Island,2020-07-22,ComBank upgrades ePassbook,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225178
The Island,2020-07-22,Rs 457 mn. Japanese grant for Human Resource Development  Scholarships,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225180
The Island,2020-07-22,"Brandix, Sri Lanka’s ‘Largest Corporate Blood Donor’",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225182
The Island,2020-07-22,Dialog invites customers to experience the power of 5G on its 5G  trial network,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225177
The Island,2020-07-22,Seylan Bank sponsors refurbished doctors’ cafeteria,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225179
The Island,2020-07-22,JKH and banking sector counters under foreign selling pressure,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225181
The Island,2020-07-22,Axienta expands footprint to African region,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225183
Daily FT,2020-07-22,‘Movicol’ takes ‘Movcol’ to Court,http://www.ft.lk/business/Movicol-takes-Movcol-to-Court/34-703497
Daily FT,2020-07-22,Trends and growth of Sri Lanka’s e-commerce industry: An overview of Daraz e-commerce Index,http://www.ft.lk/business/Trends-and-growth-of-Sri-Lanka-s-e-commerce-industry-An-overview-of-Daraz-e-commerce-Index/34-703498
Daily FT,2020-07-22,Litro launches mobile app for home delivery,http://www.ft.lk/business/Litro-launches-mobile-app-for-home-delivery/34-703499
The Island,2020-07-23,Banking sector issues come into focus,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225217
The Island,2020-07-23,Amãna Bank  declares an Interim Scrip Dividend,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225219
The Island,2020-07-23,Empowering the backbone of the Sri Lankan economy,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225221
The Island,2020-07-23,PickMe partners with Microsoft to maximize driver benefits and minimize passenger wait times,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225223
The Island,2020-07-23,Deepening economic collaboration between India and Sri Lanka,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225218
The Island,2020-07-23,An employee of SLTDA arrested,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225220
The Island,2020-07-23,Compensation payments to  depositors,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225222
The Island,2020-07-23,Seylan Bank declares open a new off-site ATM in Kegalle,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225224
Daily FT,2020-07-23,Commercial HC grants Enjoining Order preventing use of DSport mark by Discovery India and Singapore,http://www.ft.lk/business/Commercial-HC-grants-Enjoining-Order-preventing-use-of-DSport-mark-by-Discovery-India-and-Singapore/34-703560
The Island,2020-07-24,Dialog Axiata introduces affordable ‘DATA BLASTER’,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225258
The Island,2020-07-24,Private Hospitals Association to discuss post-COVID recovery of healthcare sector,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225260
The Island,2020-07-24,CSE's non-traditional shares prove a puller,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225259
The Island,2020-07-24,HSBC holds first overseas education webinar,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225261
Daily FT,2020-07-24,"Colombo Dockyard launches Buoy Tender Vessel built for Iraq through Toyota Tsusho Corporation, Japan",http://www.ft.lk/business/Colombo-Dockyard-launches-Buoy-Tender-Vessel-built-for-Iraq-through-Toyota-Tsusho-Corporation-Japan/34-703619
Daily FT,2020-07-24,Third largest South Korean conglomerate committed to invest more in Sri Lanka,http://www.ft.lk/business/Third-largest-South-Korean-conglomerate-committed-to-invest-more-in-Sri-Lanka/34-703618
Daily FT,2020-07-24,Vallibel Power Erathna’s first plant in Kuruwita signs fresh PPA deal with CEB,http://www.ft.lk/business/Vallibel-Power-Erathna-s-first-plant-in-Kuruwita-signs-fresh-PPA-deal-with-CEB/34-703617
Daily FT,2020-07-24,‘Restart Sri Lanka’ will reinvigorate Sri Lanka’s economy,http://www.ft.lk/business/Restart-Sri-Lanka-will-reinvigorate-Sri-Lanka-s-economy/34-703602
Daily FT,2020-07-24,Seminar on Solutions to Meet Challenges of SMEs in Financial Management and Bank Funding post-COVID,http://www.ft.lk/business/Seminar-on-Solutions-to-Meet-Challenges-of-SMEs-in-Financial-Management-and-Bank-Funding-post-COVID/34-703601
The Island,2020-07-25,Royal Ceramic share price rises in  wake of tile imports suspension,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225295
The Island,2020-07-25,"Pan Asia Bank’s ‘Rising FD’, ‘a fixed deposit like no other’",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225297
The Island,2020-07-25,"‘CIPM and SLIIT sign historic MOU, expanding horizons of students’",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225299
The Island,2020-07-25,Wearable technology - The future of health monitoring,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225301
The Island,2020-07-25,AIA recognised as Sri Lanka’s Best Life Insurance Company,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225296
The Island,2020-07-25,NCPI-based inflation increases in June,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225298
Daily FT,2020-07-25,"Crysbro revamps website to enhance digital presence, expand export channel",http://www.ft.lk/business/Crysbro-revamps-website-to-enhance-digital-presence-expand-export-channel/34-703664
Daily FT,2020-07-25,Dialog unveils affordable data-led combo plan,http://www.ft.lk/business/Dialog-unveils-affordable-data-led-combo-plan/34-703665
Daily FT,2020-07-25,Exterminators disinfects South Asia’s tallest tower,http://www.ft.lk/business/Exterminators-disinfects-South-Asia-s-tallest-tower/34-703666
Daily FT,2020-07-25,Sri Lanka’s e-commerce base increases by 245%,http://www.ft.lk/business/Sri-Lanka-s-e-commerce-base-increases-by-245/34-703667
Daily FT,2020-07-25,Emirates resumes services to Seychelles,http://www.ft.lk/business/Emirates-resumes-services-to-Seychelles/34-703668
The Island,2020-07-26,Sarvodaya laptop micro-loans for disadvantaged rural and suburban kids,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225370
The Island,2020-07-26,ComBank summons EGM toobtain shareholder approval,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225358
The Island,2020-07-26,Australian Minister slams SL asylum seeker family for ’wasting $10m of taxpayer money’,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225360
The Island,2020-07-26,Fitch Rates NDB’s Basel III Sub Debt ‘A-(lka)(EXP)’,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225372
The Island,2020-07-26,EFC offers employers customized virtual solutions and training,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225374
The Island,2020-07-26,Collaboration between Sri Lanka and Israel on combating the COVID–19 pandemic,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225357
The Island,2020-07-26,IFS recognized as a Top Export Corporate Brand by Brands Annual,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225359
The Island,2020-07-26,Browns Investments shareholders approve hefty rights issue,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225371
The Island,2020-07-26,AIA recognised as Sri Lanka’s Best Life Insurance Company,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225373
The Island,2020-07-26,Further amendments to Trust Deed,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225375
The Island,2020-07-27,TSIA voices its concerns on govt’s temporary import ban,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225388
The Island,2020-07-27,Arjuna Nanayakkara appointed head of London Stock Exchange services centre in Sri Lanka,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225390
The Island,2020-07-27,LB Finance begins business in Mallavi,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225392
The Island,2020-07-27,Webinar on New Zealand current business and education environment and opportunities for joint collaboration,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225394
The Island,2020-07-27,Seylan Bank conducts webinars to assist post COVID-19 SME sector revival,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225396
The Island,2020-07-27,"CBSL approved 3,985 new loans of Rs.11,829 mn under COVID-19 renaissance facility",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225389
The Island,2020-07-27,Alaska Airlines will join Oneworld by the end of 2020,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225391
The Island,2020-07-27,National Chamber workshop on 'Import Procedures' on July 30,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225393
The Island,2020-07-27,‘Money is laundered through financial institutions as well as non-financial institutions’,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225395
The Island,2020-07-27,Litro launches mobile app for home delivery,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225397
Daily FT,2020-07-27,Swiss Business Circle bids farewell to outgoing Ambassador,http://www.ft.lk/business/Swiss-Business-Circle-bids-farewell-to-outgoing-Ambassador/34-703721
Daily FT,2020-07-27,International Chamber  of Commerce Global joins hands with UNICEF,http://www.ft.lk/business/International-Chamber-of-Commerce-Global-joins-hands-with-UNICEF/34-703720
Daily FT,2020-07-27,High Court dismisses revision appeal  of Managing Directors of Built Element,http://www.ft.lk/business/High-Court-dismisses-revision-appeal-of-Managing-Directors-of-Built-Element/34-703718
Daily FT,2020-07-27,Webinar on opportunities for joint collaborations with New Zealand,http://www.ft.lk/business/Webinar-on-opportunities-for-joint-collaborations-with-New-Zealand/34-703717
The Island,2020-07-28,Turyaa Chennai - first hotel in India to be Bureau Veritas  certified for safety & hygiene,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225434
The Island,2020-07-28,People’s Bank’s Rs. 20 billion Debenture Issue oversubscribed,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225436
The Island,2020-07-28,SLI expands customer convenience,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225438
The Island,2020-07-28,Reserve Bank of India's $ 400 million currency swap boosts CSE,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225435
The Island,2020-07-28,Imposition of penalties to enforce compliance on financial  institutions,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225437
The Island,2020-07-28,‘Money is laundered through financial institutions as well as  non-financial institutions’,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225439
Daily FT,2020-07-28,Commercial High Court issues enjoining order against CEB for violating PPA with Hayleys-led wind power firm,http://www.ft.lk/business/Commercial-High-Court-issues-enjoining-order-against-CEB-for-violating-PPA-with-Hayleys-led-wind-power-firm/34-703777
Daily FT,2020-07-28,"WIM endows micro, small and medium entrepreneurs with digital marketing platform",http://www.ft.lk/business/WIM-endows-micro-small-and-medium-entrepreneurs-with-digital-marketing-platform/34-703778
Daily FT,2020-07-28,‘Tokyo Cement’ gets injunction against ‘Tokyo Elevators’,http://www.ft.lk/business/Tokyo-Cement-gets-injunction-against-Tokyo-Elevators/34-703776
The Island,2020-07-29,Seylan Credit Cards partner with Arpico Supermarkets,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225475
The Island,2020-07-29,People’s Bank retains No 3 spot in Sri Lanka’s Most Valuable  Brands,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225477
The Island,2020-07-29,Aia to host first regional online health and wellness event,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225479
The Island,2020-07-29,DFCC Bank expands Lanka Money Transfer service despite global  pandemic,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225481
The Island,2020-07-29,Coding Clubs in 50 schools,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225476
The Island,2020-07-29,Notable selling pressure in banking sector counters,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225478
The Island,2020-07-29,Field Officers presented with first NVQ Skills Passport in Sri  Lanka,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225480
The Island,2020-07-29,All in a day’s work: Home nurses for the elderly during COVID-19,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225482
Daily FT,2020-07-29,Emirates announces new guidelines for passengers travelling to Dubai and beyond,http://www.ft.lk/business/Emirates-announces-new-guidelines-for-passengers-travelling-to-Dubai-and-beyond/34-703834
Daily FT,2020-07-29,Perera Tyre Service launches locally produced GRI Tyres,http://www.ft.lk/business/Perera-Tyre-Service-launches-locally-produced-GRI-Tyres/34-703833
Daily FT,2020-07-29,"Singapore, Sri Lanka affirm diplomatic ties with webinar on agri-businesses and digitalisation",http://www.ft.lk/business/Singapore-Sri-Lanka-affirm-diplomatic-ties-with-webinar-on-agri-businesses-and-digitalisation/34-703832
Daily FT,2020-07-29,How a local company disrupted Sri Lanka’s snail paced e-commerce industry,http://www.ft.lk/business/How-a-local-company-disrupted-Sri-Lanka-s-snail-paced-e-commerce-industry/34-703826
The Island,2020-07-30,Dialog Axiata initiates 10 bed ICU development project at Homagama Base Hospital,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225514
The Island,2020-07-30,HNB extends partnership with DIMO,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225516
The Island,2020-07-30,Nations Trust Bank American Express ties up with PickMe,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225518
The Island,2020-07-30,CSE de-lists PC Pharma and Entrust Securities shares,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225515
The Island,2020-07-30,SLCSMI pays tribute to assistors of  SME sector,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225517
The Island,2020-07-30,Jayantha Amarasinghe elected president,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225519
Daily FT,2020-07-30,Large-scale illegal arrack distillery raided in Kalutara,http://www.ft.lk/business/Large-scale-illegal-arrack-distillery-raided-in-Kalutara/34-703900
Daily FT,2020-07-30,Legal wrangle on recovery of EPF: CA fixes argument on 18 November,http://www.ft.lk/business/Legal-wrangle-on-recovery-of-EPF-CA-fixes-argument-on-18-November/34-703901
Daily FT,2020-07-30,Global trade hit by restrictions during COVID-19 crisis: WTO,http://www.ft.lk/business/Global-trade-hit-by-restrictions-during-COVID-19-crisis-WTO/34-703902
The Island,2020-07-31,‘JKH business momentum displays a faster than anticipated recovery’,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225551
The Island,2020-07-31,People’s Bank and  UGC tie-up to provide laptop loans to undergraduates,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225553
The Island,2020-07-31,Webinar on financial sector resilence,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225555
The Island,2020-07-31,JKH's PBT decline for Q1 2020/21 dampens market,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225552
The Island,2020-07-31,Travelling to Dubai and Beyond: new guidelines issued for passengers,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225554
The Island,2020-07-31,Assisting  SME sector revival,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=225556
Daily FT,2020-07-31,Industrial Asphalts (Ceylon) gets shareholders’ nod to new capital infusion,http://www.ft.lk/business/Industrial-Asphalts-Ceylon-gets-shareholders-nod-to-new-capital-infusion/34-703954
Daily FT,2020-07-31,John Keells Properties launches ‘Freedom Mortgages’,http://www.ft.lk/business/John-Keells-Properties-launches-Freedom-Mortgages/34-703955
Daily FT,2020-07-31,SLT dials deal communications deal for Sri Lanka Port Authority,http://www.ft.lk/business/SLT-dials-deal-communications-deal-for-Sri-Lanka-Port-Authority/34-703956
Daily FT,2020-07-31,Daraz partners Sri Lanka Post for package returns,http://www.ft.lk/business/Daraz-partners-Sri-Lanka-Post-for-package-returns/34-703957
Daily FT,2020-08-01,ComBank support to STEMup project helps set up Coding Clubs in 50 schools,http://www.ft.lk/business/ComBank-support-to-STEMup-project-helps-set-up-Coding-Clubs-in-50-schools/34-703995
Daily FT,2020-08-01,SLT supports ‘AL Kuppiya’ to enhance digital learning of A/L students,http://www.ft.lk/business/SLT-supports-AL-Kuppiya-to-enhance-digital-learning-of-A-L-students/34-703996
Daily FT,2020-08-01,Airtel offers latest data package for users studying and working from home,http://www.ft.lk/business/Airtel-offers-latest-data-package-for-users-studying-and-working-from-home/34-703993
Daily FT,2020-08-01,Big Bad Wolf Book Sale goes online in October owing to COVID-19,http://www.ft.lk/business/Big-Bad-Wolf-Book-Sale-goes-online-in-October-owing-to-COVID-19/34-703994
Daily FT,2020-08-04,CSE issues further guidance to listed companies on hosting virtual/hybrid AGMs,http://www.ft.lk/business/CSE-issues-further-guidance-to-listed-companies-on-hosting-virtual-hybrid-AGMs/34-704067
Daily FT,2020-08-04,Nahil ups stake in East West Properties to 37%,http://www.ft.lk/business/Nahil-ups-stake-in-East-West-Properties-to-37/34-704066
Daily FT,2020-08-04,Havelock City marks topping out of 50-storey Mireka Tower,http://www.ft.lk/business/Havelock-City-marks-topping-out-of-50-storey-Mireka-Tower/34-704052
Daily FT,2020-08-04,Vidullanka achieves second major leap in Africa with 6.5MW Bukinda small hydropower project,http://www.ft.lk/business/Vidullanka-achieves-second-major-leap-in-Africa-with-6-5MW-Bukinda-small-hydropower-project/34-704051
Daily FT,2020-08-04,"Ambewela reveals new Brand Ambassador, Mrs. World 2020 Caroline Jurie",http://www.ft.lk/business/Ambewela-reveals-new-Brand-Ambassador-Mrs-World-2020-Caroline-Jurie/34-704050
Daily FT,2020-08-05,Online meeting between Embassy of SL in Russia and Ural CCI on trade and economic cooperation,http://www.ft.lk/business/Online-meeting-between-Embassy-of-SL-in-Russia-and-Ural-CCI-on-trade-and-economic-cooperation/34-704112
Daily FT,2020-08-05,Revitalising bilateral trade and investment between Sri Lanka and Germany,http://www.ft.lk/business/Revitalising-bilateral-trade-and-investment-between-Sri-Lanka-and-Germany/34-704111
Daily FT,2020-08-05,WCIC and CSR Lanka partner to develop economic through social entrepreneurship,http://www.ft.lk/business/WCIC-and-CSR-Lanka-partner-to-develop-economic-through-social-entrepreneurship/34-704102
Daily FT,2020-08-05,Webinar on ‘Voices of Women Councillors Leading by Example’ concludes on a strong note,http://www.ft.lk/business/Webinar-on-Voices-of-Women-Councillors-Leading-by-Example-concludes-on-a-strong-note/34-704100
Daily FT,2020-08-06,DIMO Agri Machinery Division and Mahindra Tractors support “Waga Saubhagya”,http://www.ft.lk/business/DIMO-Agri-Machinery-Division-and-Mahindra-Tractors-support-Waga-Saubhagya/34-704180
Daily FT,2020-08-06,All-time record price for Veddagala Tea Factory,http://www.ft.lk/business/All-time-record-price-for-Veddagala-Tea-Factory/34-704181
Daily FT,2020-08-06,All-time record price for Ceciliyan Tea Factory,http://www.ft.lk/business/All-time-record-price-for-Ceciliyan-Tea-Factory/34-704182
Daily FT,2020-08-06,Kelani Breezer fan range of Kelani Cables endorsed with energy saving ‘2 Star’ certification,http://www.ft.lk/business/Kelani-Breezer-fan-range-of-Kelani-Cables-endorsed-with-energy-saving-2-Star-certification/34-704183
Daily FT,2020-08-06,WCIC and CSR Lanka partner to develop economy through social entrepreneurship,http://www.ft.lk/business/WCIC-and-CSR-Lanka-partner-to-develop-economy-through-social-entrepreneurship/34-704102
Daily FT,2020-08-08,CIPM and SLIIT sign historical MOU expanding horizons of students,http://www.ft.lk/business/CIPM-and-SLIIT-sign-historical-MOU-expanding-horizons-of-students/34-704262
Daily FT,2020-08-08,Sathosa opens new warehouse,http://www.ft.lk/business/Sathosa-opens-new-warehouse/34-704261
Daily FT,2020-08-08,ComBank ‘Gedarata Thégi 3’ remittance promo winners announced,http://www.ft.lk/business/ComBank-Gedarata-Thégi-3-remittance-promo-winners-announced/34-704260
Daily FT,2020-08-08,Port City Colombo invites university students for sculpture design competition,http://www.ft.lk/business/Port-City-Colombo-invites-university-students-for-sculpture-design-competition/34-704259
Daily FT,2020-08-08,Embassy in Russia and Union Chamber of Commerce and Industry of Samara Region hold online meeting,http://www.ft.lk/business/Embassy-in-Russia-and-Union-Chamber-of-Commerce-and-Industry-of-Samara-Region-hold-online-meeting/34-704258
Daily FT,2020-08-10,SMEs upbeat ‘very hopeful’: Rajabdeen,http://www.ft.lk/business/SMEs-upbeat-very-hopeful-Rajabdeen/34-704354
Daily FT,2020-08-10,Sunshine Consumer extends portfolio beyond tea with  Rs. 1.7 b acquisition of Daintee,http://www.ft.lk/business/Sunshine-Consumer-extends-portfolio-beyond-tea-with-Rs-1-7-b-acquisition-of-Daintee/34-704353
Daily FT,2020-08-10,Sathosa opens new warehouse,http://www.ft.lk/business/Sathosa-opens-new-warehouse/34-704352
Daily FT,2020-08-10,Impact of COVID-19: Women in business survey,http://www.ft.lk/business/Impact-of-COVID-19-Women-in-business-survey/34-704351
Daily FT,2020-08-10,Hameedia’s Envoy and Le Bond bring quality masks to prevent spread of COVID-19,http://www.ft.lk/business/Hameedia-s-Envoy-and-Le-Bond-bring-quality-masks-to-prevent-spread-of-COVID-19/34-704350
Daily FT,2020-08-11,Fabric and Apparel Accessory Manufacturers elect Pubudu as new President for 2020/21,http://www.ft.lk/business/Fabric-and-Apparel-Accessory-Manufacturers-elect-Pubudu-as-new-President-for-2020-21/34-704418
Daily FT,2020-08-11,"Intl. Chamber of Commerce Sri Lanka congratulates new PM, wants 4IR championed",http://www.ft.lk/business/Intl-Chamber-of-Commerce-Sri-Lanka-congratulates-new-PM-wants-4IR-championed/34-704396
Daily FT,2020-08-11,Resounding mandate for growth and development over politics: Indian CEO Forum,http://www.ft.lk/business/Resounding-mandate-for-growth-and-development-over-politics-Indian-CEO-Forum/34-704397
Daily FT,2020-08-12,‘Growing Resilient Businesses’: MSMEs thriving and adapting during COVID-19,http://www.ft.lk/business/Growing-Resilient-Businesses-MSMEs-thriving-and-adapting-during-COVID-19/34-704464
Daily FT,2020-08-12,"National Chamber welcomes new Govt., looks for economic growth via political stability",http://www.ft.lk/business/National-Chamber-welcomes-new-Govt-looks-for-economic-growth-via-political-stability/34-704474
Daily FT,2020-08-12,Free Trade Zone Manufacturers congratulate new PM; look for support,http://www.ft.lk/business/Free-Trade-Zone-Manufacturers-congratulate-new-PM-look-for-support/34-704475
Daily FT,2020-08-12,Women’s Chamber of Industry and Commerce lists expectations from new Government,http://www.ft.lk/business/Women-s-Chamber-of-Industry-and-Commerce-lists-expectations-from-new-Government/34-704476
Daily FT,2020-08-12,European Chamber of Commerce congratulates new PM; extends support to revive economy,http://www.ft.lk/business/European-Chamber-of-Commerce-congratulates-new-PM-extends-support-to-revive-economy/34-704477
Daily FT,2020-08-12,SLAMERP extends confidence and support to new Govt.,http://www.ft.lk/business/SLAMERP-extends-confidence-and-support-to-new-Govt/34-704478
Daily FT,2020-08-13,American Chamber of Commerce congratulates PM Rajapaksa and new Cabinet,http://www.ft.lk/business/American-Chamber-of-Commerce-congratulates-PM-Rajapaksa-and-new-Cabinet/34-704505
Daily FT,2020-08-13,Colombo City Restaurant Association welcomes new Govt.,http://www.ft.lk/business/Colombo-City-Restaurant-Association-welcomes-new-Govt/34-704503
Daily FT,2020-08-13,SIEMENS-DIMO consortium continues to enhance national power supply with CEB,http://www.ft.lk/business/SIEMENS-DIMO-consortium-continues-to-enhance-national-power-supply-with-CEB/34-704504
Daily FT,2020-08-13,Private sector welcomes new State Ministry dedicated to pharmaceutical manufacture,http://www.ft.lk/business/Private-sector-welcomes-new-State-Ministry-dedicated-to-pharmaceutical-manufacture/34-704502
Daily FT,2020-08-13,"“Inspired Success” to help re-vision, re-align, and re-focus your business on 18 August",http://www.ft.lk/business/Inspired-Success-to-help-re-vision-re-align-and-re-focus-your-business-on-18-August/34-704501
Daily FT,2020-08-14,Baby Cheramy Soap first to be granted SLS Certification,http://www.ft.lk/business/Baby-Cheramy-Soap-first-to-be-granted-SLS-Certification/34-704586
Daily FT,2020-08-14,Teejay posts operating profit  of Rs. 15 m in COVID-19 hit 1Q,http://www.ft.lk/business/Teejay-posts-operating-profit-of-Rs-15-m-in-COVID-19-hit-1Q/34-704587
Daily FT,2020-08-14,Apparel sector exports continue to grow in July with support from stakeholders,http://www.ft.lk/business/Apparel-sector-exports-continue-to-grow-in-July-with-support-from-stakeholders/34-704588
Daily FT,2020-08-14,Abans celebrates 50 years of excellence,http://www.ft.lk/business/Abans-celebrates-50-years-of-excellence/34-704589
Daily FT,2020-08-14,23rd AGM of Sri Lanka-Singapore Business Council,http://www.ft.lk/business/23rd-AGM-of-Sri-Lanka-Singapore-Business-Council/34-704590
Daily FT,2020-08-14,Kumarika and Baby Cheramy debut in Nepal,http://www.ft.lk/business/Kumarika-and-Baby-Cheramy-debut-in-Nepal/34-704606
Daily FT,2020-08-14,CAL advises Sunshine Holdings on Rs. 1.7 b acquisition of Daintee,http://www.ft.lk/business/CAL-advises-Sunshine-Holdings-on-Rs-1-7-b-acquisition-of-Daintee/34-704608
