Source,Scraped,Headline,Link
The Conversation,2020/03/04,NZ's fossil fuel investment ban for popular KiwiSaver funds is more political than ethical,https://theconversation.com/nzs-fossil-fuel-investment-ban-for-popular-kiwisaver-funds-is-more-political-than-ethical-132863
The Conversation,2020/03/03,Today's GDP figures won't tell us whether life is getting better -- here's what can,https://theconversation.com/todays-gdp-figures-wont-tell-us-whether-life-is-getting-better-heres-what-can-132739
ABC,2020/03/04,'Ask me questions that matter': NSW Premier refuses to be drawn on deputy's support of lifting nuclear power ban,https://www.abc.net.au/news/2020-03-04/john-barilaro-backs-bill-to-overturn-nuclear-power-ban/12024960
ABC,2020/03/04,Geelong option kept afloat amid Spirit of Tasmania dock row,https://www.abc.net.au/news/2020-03-04/geelong-investigated-as-port-for-spirit-of-tasmanian-ferries/12024534
ABC,2020/03/04,Unsold goods and soaring real estate commissions boost economic growth,https://www.abc.net.au/news/2020-03-04/gdp-australian-economic-growth-december-quarter-2019/12023886
ABC,2020/03/04,Jessica Ellis thought her income was insured when she fell pregnant until she found a major loophole,https://www.abc.net.au/news/2020-03-04/wa-gender-pay-gap-widest-in-nation-and-getting-worst/12018684
ABC,2020/03/04,"Shock Fed rate cut backfires, spooking shareholders into panic selling again",https://www.abc.net.au/news/2020-03-04/wall-st-plunges-after-us-fed-coronavirus-rate-cut/12023302
The Guardian,2020/03/04,Stimulus package to protect economy from coronavirus impact expected within days,https://www.theguardian.com/business/2020/mar/05/stimulus-package-to-protect-economy-from-coronavirus-impact-expected-within-days
The Guardian,2020/03/04,World’s largest insurance broker under pressure over support for Adani and other coal projects,https://www.theguardian.com/business/2020/mar/04/worlds-largest-insurance-broker-under-pressure-over-support-for-adani-and-other-coal-projects
The Guardian,2020/03/04,Why AAP's closure is a brutal hit to Australia's concentrated media market,https://www.theguardian.com/media/2020/mar/04/why-aaps-closure-is-a-brutal-hit-to-australias-concentrated-media-market
New Daily,2020/03/04,The economy tumbles as Morrison spins,https://thenewdaily.com.au/finance/finance-news/2020/03/04/pascoe-gdp-coronavirus/
New Daily,2020/03/04,New Zealand retirements shape up as Kiwi Saver goes more aggressive,https://thenewdaily.com.au/finance/superannuation/2020/03/04/kiwisaver-gets-more-aggressive/
New Daily,2020/03/04,Coronavirus outbreak: What the contagion means for workers’ rights,https://thenewdaily.com.au/finance/work/2020/03/04/coronavirus-workers-jobs-rights/
New Daily,2020/03/04,"Don’t panic, now could be the time to make some money in superannuation",https://thenewdaily.com.au/finance/superannuation/2020/03/04/dont-panic-in-superannuation/
New Daily,2020/03/04,"‘Paid less for producing more’: Mining, public sector props up struggling economy",https://thenewdaily.com.au/finance/finance-news/2020/03/04/gdp-december-fires-coronavirus/
New Daily,2020/03/04,Holden sales slump after brand calls it quits in Australia,https://thenewdaily.com.au/finance/consumer/2020/03/04/holden-sales-plunge-australia/
New Daily,2020/03/04,Economy beats blues with better-than-expected growth,https://thenewdaily.com.au/finance/consumer/2020/03/04/gdp-december-2019/
New Daily,2020/03/03,Knives and stampedes: Coronavirus panic-buying reaches scary levels,https://thenewdaily.com.au/finance/consumer/2020/03/04/woolworths-toilet-paper/
SMH,2020/03/06,Small business calls for help as coronavirus hit outstrips bushfires,https://www.smh.com.au/business/small-business/small-business-calls-for-help-as-coronavirus-hit-outstrips-bushfires-20200305-p54792.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/06,Eftpos CEO calls for tap-and-go price transparency overhaul,https://www.smh.com.au/business/small-business/eftpos-ceo-calls-for-tap-and-go-price-transparency-overhaul-20200305-p5474b.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/06,Should workplaces ban sugary drinks?,https://www.smh.com.au/business/small-business/should-workplaces-ban-sugary-drinks-20200304-p546vf.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/06,BP decision struck a blow for employees' right of free speech,https://www.smh.com.au/business/workplace/bp-decision-struck-a-blow-for-employees-right-of-free-speech-20200303-p546k3.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/06,Wash and act: Soap charity saves waste,https://www.smh.com.au/business/workplace/wash-and-act-soap-charity-saves-waste-20200127-p53v4c.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/06,How to act appropriately with grieving co-worker,https://www.smh.com.au/business/workplace/how-to-act-appropriately-with-grieving-co-worker-20200120-p53t4l.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/05,"Exxon, BHP pledge new gas by 'early 2021' as supply crisis looms",https://www.smh.com.au/business/companies/exxon-bhp-pledge-new-gas-by-early-2021-as-supply-crisis-looms-20200304-p546z1.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/05,Lingering coronavirus fears limit ASX gains,https://www.smh.com.au/business/markets/lingering-coronavirus-fears-limit-asx-gains-20200305-p547au.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/05,Food delivery app DoorDash faces its latest challenge: Wooing Wall St,https://www.smh.com.au/business/companies/food-delivery-app-doordash-faces-its-latest-challenge-wooing-wall-st-20200305-p5479g.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/05,US retail giant Costco keeping mum on WA invitation to join fuel watchdog,https://www.smh.com.au/business/consumer-affairs/us-retail-giant-costco-keeping-mum-on-wa-invitation-to-join-fuel-watchdog-20200305-p54776.html?ref=rss&utm_medium=rss&utm_source=rss_business
The Conversation,2020/03/05,Economic growth near an end as Treasury talks of prolonged coronavirus downturn,https://theconversation.com/economic-growth-near-an-end-as-treasury-talks-of-prolonged-coronavirus-downturn-133053
ABC,2020/03/06,WestConnex sell-off considered after bushfires scatter plans to privatise plantation,https://www.abc.net.au/news/2020-03-06/nsw-government-considers-westconnex-privatisation/12030598
ABC,2020/03/05,'Dire situation' causing Bass Strait freight backlog,https://www.abc.net.au/news/rural/2020-03-05/bass-strait-freight-backlog-impacting-tasmanian-exporters/12028598
ABC,2020/03/05,Former Linc Energy directors to face trial over pollution from failed gas plant,https://www.abc.net.au/news/2020-03-05/five-linc-energy-directors-committed-to-stand-trial-csg/12030426
ABC,2020/03/05,"Qantas' safety measures to protect cleaners from coronavirus 'inadequate', Safe Work says",https://www.abc.net.au/news/2020-03-05/qantas-safe-work-nsw-coronavirus-risk/12029120
ABC,2020/03/05,Hiring a car in the Pilbara just got harder thanks to ex-tropical cyclone Damien,https://www.abc.net.au/news/2020-03-05/car-damage-continues-to-pile-up-after-cyclone-damien/12022386
ABC,2020/03/05,Coronavirus likely to wipe $389m off Australian seafood industry's bottom line,https://www.abc.net.au/news/2020-03-05/australian-seafood-takes-massive-hit-as-coronavirus-spreads/12022136
ABC,2020/03/05,Toilet paper-producing town worried about its own stores running out,https://www.abc.net.au/news/2020-03-05/coronavirus-where-to-buy-toilet-paper-millicent/12026116
ABC,2020/03/05,New calculations show COVID-19 to sap $34 billion dollars from economy,https://www.abc.net.au/news/2020-03-05/economic-outlook-coronavirus/12027454
ABC,2020/03/05,"ASX rebounds, but still down more than 10pc down from highs",https://www.abc.net.au/news/2020-03-05/asx-wall-street-dow-jones-rebound-canada-interest-rate-cut/12027176
The Guardian,2020/03/05,Tourism industry calls for coronavirus support in addition to bushfire package,https://www.theguardian.com/world/2020/mar/06/tourism-industry-calls-for-coronavirus-support-in-addition-to-bushfire-package
New Daily,2020/03/05,Coronavirus travel slump putting event and conference organisers at risk,https://thenewdaily.com.au/finance/finance-news/2020/03/05/coronavirus-event-cancellations/
New Daily,2020/03/05,"The amazing, shrinking ‘My Store Myer’ is looking for a space to make money",https://thenewdaily.com.au/finance/finance-news/2020/03/05/the-amazing-shrinking-myer/
New Daily,2020/03/05,Trade figures underscore economy’s reliance on mining and China,https://thenewdaily.com.au/finance/finance-news/2020/03/05/trade-surplus-january-mining/
New Daily,2020/03/05,Job sharing: Why Australian businesses should rethink full-time work,https://thenewdaily.com.au/finance/work/2020/03/05/underemployment-job-sharing/
New Daily,2020/03/05,Consumer watchdog eyes demise of AAP,https://thenewdaily.com.au/finance/work/2020/03/05/aap-close-accc/
New Daily,2020/03/05,"Restructuring, redundancies and brand losses hit Myer",https://thenewdaily.com.au/finance/consumer/2020/03/05/myer-half-year-profit-2020/
New Daily,2020/03/05,Former premier Mike Baird quits high-level NAB role,https://thenewdaily.com.au/finance/finance-news/2020/03/05/mike-baird-quits-nab/
New Daily,2020/03/05,"Lucrative, but light on: Scott Cam’s careers gig under fire",https://thenewdaily.com.au/finance/work/2020/03/05/scott-cam-careers/
New Daily,2020/03/04,"Treasury warns on full hit to economy from virus, bushfires",https://thenewdaily.com.au/finance/consumer/2020/03/05/virus-bushfires-economy/
SMH,2020/03/07,How the global fossil fuel divestment push is testing Australia's resolve,https://www.smh.com.au/business/banking-and-finance/how-the-global-fossil-fuel-divestment-push-is-testing-australia-s-resolve-20200305-p5475t.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/07,Coronavirus outbreak reveals bleak future for our flagging economy,https://www.smh.com.au/business/the-economy/coronavirus-outbreak-reveals-bleak-future-for-our-flagging-economy-20200305-p54750.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/07,Coronavirus reignites debate on 'the good and the bad' of globalisation,https://www.smh.com.au/business/the-economy/coronavirus-reignites-debate-on-the-good-and-the-bad-of-globalisation-20200306-p547km.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/07,A 'black box' that needs an overhaul: how has FIRB escaped scrutiny?,https://www.smh.com.au/business/companies/a-black-box-that-needs-an-overhaul-how-has-firb-escaped-scrutiny-20200306-p547h3.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/07,Mike Baird cools as choice for next Westpac CEO,https://www.smh.com.au/business/banking-and-finance/mike-baird-cools-as-choice-for-next-westpac-ceo-20200306-p547jn.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/07,IR upside for Joyce as Qantas shrinks routes to stem viral damage,https://www.smh.com.au/business/companies/ir-upside-for-joyce-as-qantas-shrinks-routes-to-stem-viral-damage-20200306-p547mz.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/07,Buy from the bush campaign born on the fly from top entrepreneur,https://www.smh.com.au/business/small-business/buy-from-the-bush-campaign-born-on-the-fly-from-top-entrepreneur-20200305-p547ag.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/07,A-REITs hold their own in coronavirus onslaught,https://www.smh.com.au/business/companies/a-reits-hold-their-own-in-coronavirus-onslaught-20200305-p5478w.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/07,Collingwood's new office market closes in on Smith Street,https://www.smh.com.au/business/companies/collingwood-s-new-office-market-closes-in-on-smith-street-20200305-p5478g.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/07,Rate cut rekindles new home market,https://www.smh.com.au/business/companies/rate-cut-rekindles-new-home-market-20200305-p5477x.html?ref=rss&utm_medium=rss&utm_source=rss_business
The Conversation,2020/03/06,A toilet paper run is like a bank run. The economic fixes are about the same,https://theconversation.com/a-toilet-paper-run-is-like-a-bank-run-the-economic-fixes-are-about-the-same-133065
The Conversation,2020/03/05,Vital Signs: Australian and US rate cuts underline seriousness of the coronavirus crisis,https://theconversation.com/vital-signs-australian-and-us-rate-cuts-underline-seriousness-of-the-coronavirus-crisis-132970
ABC,2020/03/07,Blinded by the dollar signs: Flying school allegedly funded with embezzled Chinese loans,https://www.abc.net.au/news/2020-03-07/mildura-pilot-school-allegedly-funded-with-embezzled-china-loans/12032616
ABC,2020/03/06,"MLM make-up brand Mary Kay announces exit from Australia and NZ, citing 'market conditions'",https://www.abc.net.au/news/2020-03-06/mary-kay-pulls-out-of-australia-and-new-zealand/12032980
ABC,2020/03/06,Stimulus is on the way to try and keep Australia from a coronavirus recession. What will it look like?,https://www.abc.net.au/news/2020-03-06/stimulus-australia-government-coronavirus-recession-tourism-cash/12032944
ABC,2020/03/06,Ordering takeout tonight? The coronavirus outbreak could hit gig economy workers hardest,https://www.abc.net.au/news/science/2020-03-06/gig-economy-workers-uber-deliveroo-ola-coronavirus-outbreak/12022072
ABC,2020/03/06,"Bushfire crisis hurts January retail sales, but no sign of coronavirus yet",https://www.abc.net.au/news/2020-03-06/retail-sales-january-bushfire-crisis-coronavirus/12032998
ABC,2020/03/06,"Woodchip demand in China cut down by coronavirus, impacts remote Tiwi Island jobs",https://www.abc.net.au/news/rural/2020-03-06/tiwi-islands-woodchip-demand-cut-down-by-coronavirus/12029322
ABC,2020/03/06,Mine closures cause land values to tumble more than 40 per cent in Queensland,https://www.abc.net.au/news/2020-03-06/property-values-drop-more-than-40-per-cent-in-queensland-mining/12030644
ABC,2020/03/06,Remote families left 'dumbfounded' by closure of disability service provider,https://www.abc.net.au/news/2020-03-06/activ-esperance-closure-leaves-families-dumbfounded/12025904
ABC,2020/03/06,This bush tucker man's home 'blew apart' in bushfires. But before rebuilding he's growing food for birds,https://www.abc.net.au/news/2020-03-06/milton-nura-gunyu-replanting-bushfire-helped-by-community/12025380
The Guardian,2020/03/06,Cormann rules out Rudd-style cash splash to boost Australian economy as coronavirus bites,https://www.theguardian.com/australia-news/2020/mar/06/cormann-rules-out-rudd-style-cash-splash-to-boost-australian-economy-as-coronavirus-bites
New Daily,2020/03/06,Virgin Money unveils plans to launch digital bank,https://thenewdaily.com.au/finance/finance-news/banking/2020/03/06/virgin-money-neobank/
New Daily,2020/03/06,Fight against coronavirus will get a stiff dose of fiscal stimulus to save economy,https://thenewdaily.com.au/finance/finance-news/2020/03/06/coronavirus-fiscal-stimulus/
New Daily,2020/03/06,Coronavirus: Online grocery orders spike as shoppers shun stores,https://thenewdaily.com.au/life/eat-drink/2020/03/06/coronavirus-online-shopping-supermarkets/
New Daily,2020/03/06,"As International Womens Day dawns, it’s time to act for retirement equality",https://thenewdaily.com.au/finance/superannuation/2020/03/06/act-for-retirement-equality/
New Daily,2020/03/06,How a handful of savvy businesses are beating Australia’s retail slump,https://thenewdaily.com.au/finance/finance-news/2020/03/06/retail-shops-slum-hm-jb-hifi/
New Daily,2020/03/06,Shops take a hit as bushfires put drag on retail spending,https://thenewdaily.com.au/finance/consumer/2020/03/06/retail-spending-january-2020/
SMH,2020/03/08,'Incredibly challenging': Radek Sali learns through failure,https://www.smh.com.au/business/small-business/incredibly-challenging-radek-sali-learns-through-failure-20200306-p547lx.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/07,'Our nation will be poorer for it': Former editor mourns AAP's demise,https://www.smh.com.au/business/workplace/our-nation-will-be-poorer-for-it-former-editor-mourns-aap-s-demise-20200307-p547se.html?ref=rss&utm_medium=rss&utm_source=rss_business
ABC,2020/03/07,Meet the women who run this outback town,https://www.abc.net.au/news/2020-03-07/international-womens-day-tibooburra-run-by-women/12024228
ABC,2020/03/07,The fight to save the historic silver mining village of Yerranderie from the flames,https://www.abc.net.au/news/2020-03-07/fight-to-save-the-historic-silver-mining-village-of-yerranderie/12029180
ABC,2020/03/07,Telstra struggling to keep solar-powered network up in cloudy Central Australia,https://www.abc.net.au/news/2020-03-07/towns-with-no-phone-coverage-when-it-is-cloudy/12033916
New Daily,2020/03/06,What a million dollars gets you in Australia’s property market,https://thenewdaily.com.au/finance/property/2020/03/07/one-million-property/
SMH,2020/03/09,Lufthansa asks for government support as coronavirus bites airlines,https://www.smh.com.au/business/companies/lufthansa-asks-for-government-support-as-coronavirus-bites-airlines-20200309-p5482r.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/09,MAFS drama: Reality TV is going to have to get a lot less nasty,https://www.smh.com.au/business/companies/mafs-drama-reality-tv-is-going-to-have-to-get-a-lot-less-nasty-20200308-p547zb.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/09,AAP subscribers in discussions over partnership as they plan for future,https://www.smh.com.au/business/companies/aap-subscribers-in-discussions-over-partnership-as-they-plan-for-future-20200308-p547z1.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/09,Seven West Media tried to offload Big Bash League to reduce debt pile,https://www.smh.com.au/business/companies/seven-west-media-tried-to-offload-big-bash-league-to-reduce-debt-pile-20200308-p547y9.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/09,'No evidence': Broadcasters criticise ACMA report on advertising influence,https://www.smh.com.au/business/companies/no-evidence-broadcasters-criticise-acma-report-on-advertising-influence-20200308-p547xf.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/09,Hedge fund slashes value of iSignthis stake more than 90 per cent,https://www.smh.com.au/business/companies/hedge-fund-slashes-value-of-isignthis-stake-more-than-90-per-cent-20200307-p547vb.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/09,Starting a startup: Tackling time management,https://www.smh.com.au/business/small-business/starting-a-startup-tackling-time-management-20200307-p547u4.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/09,"One minute we're Back in Black, next there's loose talk of recession",https://www.smh.com.au/business/the-economy/one-minute-we-re-back-in-black-next-there-s-loose-talk-of-recession-20200307-p547tc.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/09,Myer could save $20m a year in rent from shrinking stores,https://www.smh.com.au/business/companies/myer-could-save-20m-a-year-in-rent-from-shrinking-stores-20200306-p547lq.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/09,Oyster farm's fortunes transformed after an idea over a bottle of wine,https://www.smh.com.au/business/small-business/oyster-farm-s-fortunes-transformed-after-an-idea-over-a-bottle-of-wine-20200306-p547gi.html?ref=rss&utm_medium=rss&utm_source=rss_business
ABC,2020/03/09,Victoria brings in new laws to address gender equality in public service,https://www.abc.net.au/news/2020-03-09/victorian-government-introduces-new-gender-target-laws/12037116
ABC,2020/03/08,"The divide between those who can buy in bulk, and those who can't",https://www.abc.net.au/news/2020-03-08/coronavirus-bulk-buying-leaves-low-income-families-struggling/12034522
ABC,2020/03/08,How Canberra residents comforted themselves during a summer of extremes,https://www.abc.net.au/news/2020-03-08/canberrans-turn-to-alcohol-and-takeaway-over-difficult-summer/12036346
ABC,2020/03/08,"The old-fashioned food hall makes a comeback, but greasy bain-maries are a thing of the past",https://www.abc.net.au/news/2020-03-08/the-rebirth-of-the-australian-international-food-hall/12017808
ABC,2020/03/08,Ansett said Deborah's earrings would make her an unsafe pilot but she took a stand for women,https://www.abc.net.au/news/2020-03-08/worlds-oldest-female-commercial-pilot-enjoys-50-years-in-the-sky/11760248
ABC,2020/03/08,"Amid coronavirus panic, these Aussies dropped everything to run Darwin's quarantine village",https://www.abc.net.au/news/2020-03-08/covid-19-diamond-princess-quarantine-village-front-line-staff/12034790
New Daily,2020/03/08,Calls to fix the secret pensioner ‘tax’ inside the RBA’s rate cuts,https://thenewdaily.com.au/finance/retirement/2020/03/08/calls-to-cut-deeming-rate/
New Daily,2020/03/08,"COVID-19 is being called a pandemic by insurers, making travel insurance policies void",https://thenewdaily.com.au/finance/consumer/2020/03/08/covid-19-travel-insurance/
New Daily,2020/03/08,Clearance rates hold firm as public holidays eat into auction volumes,https://thenewdaily.com.au/finance/property/2020/03/08/auctions-coronavirus-march/
The Conversation,2020/03/09,This is more than a health crisis: here's a 10-point plan for avoiding recession,https://theconversation.com/this-is-more-than-a-health-crisis-heres-a-10-point-plan-for-avoiding-recession-133073
The Conversation,2020/03/08,"Next time, we've got to handle emergency donations better",https://theconversation.com/next-time-weve-got-to-handle-emergency-donations-better-132273
ABC,2020/03/10,PM warns economic impacts of coronavirus for Australia could top global financial crisis,https://www.abc.net.au/news/2020-03-10/scott-morrison-economic-impacts-coronavirus-australia-gfc/12040612
ABC,2020/03/09,Petrol prices expected to drop to $1 a litre as oil stocks smashed,https://www.abc.net.au/news/2020-03-09/the-oil-price-plunge-petrol-prices-in-australia-$1-litre/12039762
ABC,2020/03/09,"'This is my only job': Max is facing a grim reality, and he's not alone",https://www.abc.net.au/news/2020-03-09/coronavirus-looms-as-catastrophe-for-casual-workers/12039154
ABC,2020/03/09,When Sultan fled Saudi Arabia he took all his precious things — except one,https://www.abc.net.au/news/2020-03-09/sultan-fled-saudi-arabia-refugee-but-left-white-german-shepherd/12016286
ABC,2020/03/09,"Shares, super hammered as $137 billion wiped off ASX in worst day since GFC",https://www.abc.net.au/news/2020-03-09/$100b-wiped-off-asx-worst-opening-since-global-financial-crisis/12038162
ABC,2020/03/09,"Gold Valley Iron put into voluntary administration, leaving Kimberley contractors out of pocket",https://www.abc.net.au/news/rural/2020-03-09/gold-valley-iron-put-into-voluntary-administration/12035040
ABC,2020/03/09,Conservationists celebrate as WA Government freezes logging of karri forests,https://www.abc.net.au/news/2020-03-09/wa-government-12-month-stop-mature-two-tier-karri-forest-logging/12037488
ABC,2020/03/09,Effluent-powered dairy to target Asian baby formula market,https://www.abc.net.au/news/2020-03-09/effluent-powered-dairy-proposed-to-target-baby-formula-market/12034690
ABC,2020/03/09,"Canberra construction company goes bust, sending shockwave through industry",https://www.abc.net.au/news/2020-03-09/canberra-builders-placed-into-liquidation/12037672
The Guardian,2020/03/09,"Coronavirus live updates: fifth death confirmed in UK, as head of New York's airports tests positive",https://www.theguardian.com/world/live/2020/mar/09/coronavirus-live-updates-outbreak-italy-lockdown-quarantine-uk-usa-america-australia-recession-fears-update-latest-news
The Guardian,2020/03/09,FTSE on course for biggest fall since financial crisis,https://www.theguardian.com/business/2020/mar/09/ftse-plunges-to-below-6000-amid-global-coronavirus-sell-off-oil
The Guardian,2020/03/09,Mining giant given millions in grant by Coalition from fund for Indigenous disadvantage,https://www.theguardian.com/australia-news/2020/mar/09/mining-giant-given-millions-in-grant-by-coalition-from-fund-for-indigenous-disadvantage
The Guardian,2020/03/09,Australian government stimulus package promises financial support 'as fast as possible',https://www.theguardian.com/business/2020/mar/09/australian-government-stimulus-package-promises-financial-support-as-fast-as-possible
New Daily,2020/03/09,Pensioners tipped to benefit from stimulus as PM pleas to big business,https://thenewdaily.com.au/news/2020/03/10/pensioners-small-business-stimulus-package/
New Daily,2020/03/09,What does the sharemarket plunge mean for ordinary Australians? And where to now?,https://thenewdaily.com.au/finance/finance-news/2020/03/09/asx-market-falls-gfc/
New Daily,2020/03/09,Much more stimulus required in Treasury’s pandemic model,https://thenewdaily.com.au/finance/finance-news/2020/03/09/coronavirus-recession-pascoe/
New Daily,2020/03/09,Petrol price relief as global oil prices tank,https://thenewdaily.com.au/finance/consumer/2020/03/09/oil-price-petrol-collapse/
New Daily,2020/03/09,What is a recession? And can Australia avoid one despite coronavirus?,https://thenewdaily.com.au/finance/consumer/2020/03/09/recession-australia-coronavirus/
New Daily,2020/03/08,ASX closes down 7.4 per cent in worst day since global financial crisis,https://thenewdaily.com.au/finance/finance-news/markets-and-shares/2020/03/09/asx-crashes-global-financial-crisis/
SMH,2020/03/11,"'You simply don't know what he's going to do': Putin, Saudi prince draw Trump into oil grudge match",https://www.smh.com.au/business/markets/you-simply-don-t-know-what-he-s-going-to-do-putin-saudi-prince-draw-trump-into-oil-grudge-match-20200311-p548tl.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/11,Stocks give up an early surge following worst day since 2008,https://www.smh.com.au/business/markets/stocks-surge-on-wall-street-following-worst-day-since-2008-20200311-p548t7.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/11,Fallout from coronavirus to hit some of Sydney's biggest industries,https://www.smh.com.au/business/the-economy/fallout-from-coronavirus-to-hit-some-of-sydney-s-biggest-industries-20200310-p548ru.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/11,'I think I've made a mistake': Gerry Harvey loses $1.5m trying to beat plunging market,https://www.smh.com.au/business/companies/i-think-i-ve-made-a-mistake-gerry-harvey-loses-1-5m-trying-to-beat-plunging-market-20200310-p548ph.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/11,Altis Property raises $46m in retail asset sale,https://www.smh.com.au/business/companies/altis-property-raises-46m-in-retail-asset-sale-20200310-p548nh.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/11,San Remo's Silverwater Resort sells for $25m,https://www.smh.com.au/business/companies/san-remo-s-silverwater-resort-sells-for-25m-20200310-p548mr.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/11,Keysborough warehouse sells for $3.5m,https://www.smh.com.au/business/companies/keysborough-warehouse-sells-for-3-5m-20200310-p548jz.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/11,It will take time and pain to get used to the coronavirus,https://www.smh.com.au/business/the-economy/it-will-take-time-and-pain-to-get-used-to-the-coronavirus-20200310-p548jx.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/11,Remote conferences just the ticket as coronavirus causes cancellations,https://www.smh.com.au/business/small-business/remote-conferences-just-the-ticket-as-coronavirus-causes-cancellations-20200310-p548ju.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/03/11,Goodman value downgraded as Scentre pauses share buyback,https://www.smh.com.au/business/companies/goodman-value-downgraded-as-scentre-pauses-share-buyback-20200310-p548jm.html?ref=rss&utm_medium=rss&utm_source=rss_business
ABC,2020/03/11,Residents fight proposal to store soil from West Gate Tunnel near school,https://www.abc.net.au/news/2020-03-11/bacchus-marsh-protest-against-west-gate-tunnel-soil-proposal/12042200
ABC,2020/03/10,'Everything is on the table' as kikki.K goes into voluntary administration,https://www.abc.net.au/news/2020-03-10/kikki.k-is-placed-into-voluntary-administration/12044012
ABC,2020/03/10,'No one is coming out to eat the healthy fish': Coronavirus keeps restaurant customers at bay,https://www.abc.net.au/news/rural/2020-03-10/fish-market-struggling-amid-coronavirus-fears/12041378
ABC,2020/03/10,Hundreds of patrons pull out at Little Creatures as restaurants warned to brace for virus impact,https://www.abc.net.au/news/2020-03-10/coronavirus-downturn-spreads-across-the-restaurants-industry/12037320
ABC,2020/03/10,Millions of unsent boxes due to COVID-19 herald tough times ahead,https://www.abc.net.au/news/2020-03-10/coronavirus-trade-collapse-paints-grim-picture-for-rest-of-2020/12042738
ABC,2020/03/10,Australian shares drop almost 4pc at open before recovery,https://www.abc.net.au/news/2020-03-10/australian-share-market-opens-after-global-markets-slump/12041394
ABC,2020/03/10,'Survival of the fittest': Qantas takes drastic action amid coronavirus travel downturn,https://www.abc.net.au/news/2020-03-10/coronavirus-fears-prompt-qantas-to-slash-services/12041358
ABC,2020/03/10,Footy could be played behind closed doors amid coronavirus threat,https://www.abc.net.au/news/2020-03-10/coronavirus-news-australian-markets-live-updates/12041266
The Guardian,2020/03/10,Essential poll: Scott Morrison regains lead as preferred prime minister after bushfire backlash,https://www.theguardian.com/australia-news/2020/mar/11/essential-poll-scott-morrison-regains-lead-as-preferred-prime-minister-after-bushfire-backlash
The Guardian,2020/03/10,Coronavirus could hit housing hard as Australia teeters on edge of recession,https://www.theguardian.com/business/2020/mar/11/coronavirus-could-hit-housing-hard-as-australia-teeters-on-edge-of-recession
The Guardian,2020/03/10,Australian government urged to quickly pump billions into economy amid coronavirus crisis,https://www.theguardian.com/world/2020/mar/10/australian-government-urged-to-quickly-pump-billions-into-economy-amid-coronavirus-crisis
The Guardian,2020/03/10,Australian government won't 'jump to a solution' to help casual workers in coronavirus crisis,https://www.theguardian.com/world/2020/mar/10/australian-government-warned-not-to-drag-its-feet-on-help-for-casual-workers-in-coronavirus-crisis
The Guardian,2020/03/10,Australian governments warn public services may struggle as coronavirus spreads,https://www.theguardian.com/world/2020/mar/10/australian-governments-warn-public-services-may-struggle-as-coronavirus-spreads
The Guardian,2020/03/10,"Coronavirus has so far cost average the Australian superannuation balance $5,900, data shows",https://www.theguardian.com/australia-news/2020/mar/10/coronavirus-has-so-far-cost-average-the-australian-superannuation-balance-5900-data-shows
